bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,cream cheese ,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,pastry,baking powder,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,pip fruit,yogurt,condensed milk,cream cheese ,white bread,dish cleaner,hygiene articles,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,white bread,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,bottled beer,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,pastry,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,bottled water,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,cat food,dish cleaner,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,grapes,rolls/buns,pastry,fruit/vegetable juice,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,grapes,whipped/sour cream,flour,margarine,sugar,soups,baking powder,long life bakery product,waffles,chocolate,specialty bar,dish cleaner,female sanitary products,cling film/bags,,,,,,,,,,,,,,,,,
pastry,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,syrup,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,citrus fruit,bottled water,soda,misc. beverages,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,whole milk,butter,processed cheese,domestic eggs,bottled water,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,
finished products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,tropical fruit,pip fruit,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,coffee,canned beer,liquor,red/blush wine,sparkling wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,semi-finished bread,zwieback,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,domestic eggs,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,whole milk,beverages,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,root vegetables,whole milk,butter,whipped/sour cream,hard cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,pork,beef,berries,other vegetables,whole milk,domestic eggs,Instant food products,coffee,skin care,,,,,,,,,,,,,,,,,,,,,
yogurt,soft cheese,rolls/buns,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,beef,root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,sugar,baking powder,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,frozen vegetables,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,bottled water,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,other vegetables,whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,other vegetables,whole milk,dessert,whipped/sour cream,cream cheese ,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,hygiene articles,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,bottled water,white wine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,mustard,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,brown bread,bottled water,soda,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,canned fish,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,white bread,fruit/vegetable juice,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,salt,vinegar,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,other vegetables,whole milk,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,butter milk,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,onions,whole milk,butter,yogurt,rolls/buns,brown bread,sauces,canned vegetables,bottled water,fruit/vegetable juice,canned beer,long life bakery product,specialty chocolate,,,,,,,,,,,,,,,,,
chicken,root vegetables,margarine,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,liver loaf,whole milk,cream cheese ,rolls/buns,salt,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,tropical fruit,other vegetables,whole milk,yogurt,rolls/buns,bottled water,soda,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,misc. beverages,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,root vegetables,butter,domestic eggs,brown bread,margarine,sweet spreads,dental care,shopping bags,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,yogurt,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,frozen fish,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,yogurt,pastry,seasonal products,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,berries,sugar,candy,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,packaged fruit/vegetables,frozen vegetables,frozen meals,misc. beverages,newspapers,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter milk,brown bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,butter,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,tropical fruit,whole milk,sliced cheese,rolls/buns,oil,Instant food products,soda,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,domestic eggs,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,domestic eggs,salt,sugar,canned vegetables,soda,canned beer,dish cleaner,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,onions,frozen meals,domestic eggs,vinegar,Instant food products,baking powder,pudding powder,bottled water,skin care,hygiene articles,house keeping products,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,brown bread,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,frozen meals,pasta,pickled vegetables,soda,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,whipped/sour cream,dog food,coffee,soda,abrasive cleaner,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,brown bread,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,tropical fruit,other vegetables,yogurt,frozen vegetables,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,curd,brown bread,canned fish,chocolate,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,yogurt,detergent,soap,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,packaged fruit/vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,pastry,waffles,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,curd,yogurt,whipped/sour cream,rolls/buns,oil,margarine,mustard,candles,newspapers,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,UHT-milk,condensed milk,cream cheese ,salt,sugar,dog food,soda,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,pip fruit,grapes,berries,packaged fruit/vegetables,whipped/sour cream,coffee,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,
rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,rice,dog food,soda,fruit/vegetable juice,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,curd,frozen fish,domestic eggs,margarine,tea,bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,
ice cream,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,pip fruit,whole milk,cream cheese ,white bread,brown bread,seasonal products,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,processed cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,pork,packaged fruit/vegetables,rolls/buns,pastry,rice,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
margarine,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,butter milk,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,sliced cheese,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,pickled vegetables,coffee,liquor,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,rolls/buns,meat spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,berries,coffee,detergent,candles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,instant coffee,fruit/vegetable juice,canned beer,chocolate,candy,house keeping products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,hard cheese,spices,coffee,canned beer,chocolate,candy,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,domestic eggs,pastry,salt,oil,sugar,cocoa drinks,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,butter,pastry,soda,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,soap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,mayonnaise,frozen vegetables,brown bread,pickled vegetables,canned fish,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,whole milk,rolls/buns,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,snack products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,turkey,onions,other vegetables,sliced cheese,ice cream,sauces,waffles,dishes,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,canned fish,salty snack,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,curd cheese,specialty chocolate,abrasive cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,beverages,white bread,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,yogurt,tidbits,frozen vegetables,rolls/buns,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,newspapers,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,dessert,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,brown bread,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,bottled water,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,whole milk,ice cream,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,domestic eggs,rolls/buns,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,specialty bar,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,rolls/buns,instant coffee,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,specialty cheese,bottled water,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,roll products ,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,whole milk,yogurt,frozen potato products,domestic eggs,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pasta,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,other vegetables,white bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pot plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,waffles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,salty snack,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,root vegetables,other vegetables,curd,cereals,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,
white bread,semi-finished bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,rolls/buns,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,whipped/sour cream,beverages,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,cream cheese ,bottled water,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,beverages,UHT-milk,domestic eggs,rolls/buns,mustard,,,,,,,,,,,,,,,,,,,,,,,,,
potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,whole milk,yogurt,sliced cheese,frozen meals,frozen fish,brown bread,rice,oil,red/blush wine,hygiene articles,,,,,,,,,,,,,,,
grapes,berries,pet care,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,berries,root vegetables,other vegetables,packaged fruit/vegetables,curd,yogurt,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,UHT-milk,cream cheese ,frozen vegetables,brown bread,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,specialty cheese,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soap,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,frozen vegetables,napkins,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,pastry,margarine,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,curd cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,herbs,whole milk,yogurt,whipped/sour cream,frozen vegetables,oil,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,
cereals,pet care,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,dessert,canned beer,chewing gum,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,rolls/buns,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,butter,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,grapes,other vegetables,baking powder,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,grapes,root vegetables,rolls/buns,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,berries,packaged fruit/vegetables,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,dessert,white bread,bottled water,misc. beverages,cake bar,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
